taxonID,number,distribution,conservation_status
f81342e76e5d,051.9003,"Hawaii (Kauai, Molokai, Hawaii Isl.)", IUCN E
5a99b995daf2,051.9003,"Hawaii (Kauai, Oahu, Molokai, Lanai, Maui, Hawaii Isl.)",NA
3b709d2032c4,051.9003,"Hawaii (Kauai, Oahu, Molokai, Maui)",NA
6225cae8b6e9,051.9003,"Hawaii (Kauai, Oahu, Molokai, Lanai, Maui, Hawaii Isl.)",NA
9e72543a4a7a,051.9003,"Hawaii (Molokai, Maui, ?Hawaii Isl.)",NA
7ad003de1032,051.9003,"Hawaii (Kauai, Oahu, Molokai, Lanai, Maui, Hawaii Isl.)",NA
6af8c6d44534,051.9003,"Hawaii (Kauai, Oahu, Molokai, Lanai, Maui, Hawaii Isl.)",NA
1520c3129a74,051.9003,"Hawaii (Kauai, Oahu)",NA
d51c2c0f0b80,051.9003,Hawaii (Hawaii Isl.),NA
8d53ae9d0092,051.9004,NA,NA
ec922712a246,051.9004,Jamaica,NA
0614c89a8b54,051.9004,Cuba,NA
416d2f1a7093,051.9005,NA,NA
56c4afed8600,051.9005,Madagascar,NA
453bb6dc6de2,051.9005,"Azores (Flores Isl., Terceira, Pico Isl.)",NA
f017909f7c4d,051.9005,Ecuador,NA
bfe70efbdf6b,051.9005,"Costa Rica; Panama; Colombia (Antioquia, Choc&oacute;, Nari&ntilde;o); Venezuela (Amazonas, Bol&iacute;var); Ecuador; Peru; Bolivia (Cochabamba, La Paz); Guyana",NA
45035d1b9013,051.9005,Panama; Ecuador; Colombia (Antioquia),NA
86a719c6f71d,051.9005,Costa Rica,NA
21d6a3bf3061,051.9005,"Marquesas Isl. (Nuku Hiva, Hiva Oa)",NA
e182a050b8d3,051.9005,Madagascar,NA
d5e5a8a0da2b,051.9005,Madagascar,NA
8d435de32a99,051.9005,S&atilde;o Tom&eacute;; Kenya; Tanzania; Malawi; Mozambique; Zimbabwe; Madagascar; La R&eacute;union; ?Mauritius,NA
d44d48820036,051.9005,Madagascar,NA
0699a81b0525,051.9005,St. Helena; S&atilde;o Tom&eacute;; Gabon, IUCN I (St. Helena: E)
a49f63bd5991,051.9005,Moluccas (Seram),NA
26a248aa2dae,051.9005,Tanzania; Madagascar,NA
b1b5980e41dd,051.9005,"Costa Rica; Venezuela (Aragua, Bol&iacute;var, Merida, Tachira, Trujillo); Guyana (Mt. Roraima); Brazil (Minas Gerais); Colombia (Putumayo)",NA
3384e9c51b6f,051.9005,"Panama; Peru; Bolivia (Cochabamba, La Paz); Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, S&atilde;o Paulo); Cuba; Jamaica; Hispaniola; Puerto Rico; Guadeloupe; St. Vincent; Dominica; ?Ecuador; Trinidad",NA
fc5cfc633683,051.9005,Costa Rica; Panama; Jamaica; Hispaniola; Honduras,NA
9e98d4581fa5,051.9005,"Society Isl. (Raiatea, Moorea, Tahiti)",NA
ef55cf547f78,051.9005,La R&eacute;union,NA
e698cea4a93c,051.9005,Madagascar,NA
c4faad99a016,051.9005,Madagascar,NA
591c33e537e1,051.9005,Principe Isl.,NA
3c151ab76689,051.9005,"Costa Rica; Honduras; Colombia (Caquet&aacute;, Cauca, Huila, Putumayo, Santander); Venezuela (Bol&iacute;var); Peru; ?Ecuador; Guyana (Mt. Roraima); Bolivia (La Paz)",NA
51d414f05218,051.9005,"Venezuela (Amazonas, Bol&iacute;var); Guyana (Mt. Roraima); Brazil (Amazonas)",NA
f205a412f248,051.9005,Bolivia (La Paz),NA
f4393605fc62,051.9005,"Solomon Isl. (Guadalcanal, Kolombangara)",NA
6da787dba251,051.9005,"Australia (E-Queensland, E-New South Wales)",NA
3f3addc5b4a4,051.9005,Guadeloupe,NA
68046f8f0a45,051.9005,Venezuela (Bol&iacute;var),NA
52d3e0adc862,051.9005,[Western] Samoa (Savaii); Fiji (Viti Levu),NA
715be1b29b3c,051.9006,NA,NA
8dc3b70be30d,051.9006,Venezuela,NA
65bc6c2c0d93,051.9006,"Venezuela (Amazonas, Bol&iacute;var); Guyana",NA
34cb37a1872b,051.9006,"Guyana; Venezuela (Amazonas, Bol&iacute;var, Nueva Esparta, Sucre, Tachira); Brazil (Amazonas)",NA
7c32bd1ce658,051.9006,"Guyana; Surinam; French Guiana; Grenada; Brazil (Amazonas, Amap&aacute;, Roraima); Trinidad; Colombia (Amazonas, Guain&iacute;a); Jamaica; Venezuela (Amazonas, Bol&iacute;var)",NA
50459f5aeec3,051.9006,Jamaica,NA
6a05620c5bcd,051.9006,Panama; Puerto Rico; Dominica; Jamaica; Cuba,NA
64bf1ccf991a,051.9006,"Belize; Guatemala; Honduras; Nicaragua; Costa Rica; Panama; Colombia (Amazonas, Antioquia, Caquet&aacute;, Choc&oacute;, Magdalena, Meta, Valle, Vaup&eacute;s); Venezuela (Amazonas, Bol&iacute;var); Ecuador; Brazil (Amazonas, Amap&aacute;, Par&aacute;, Pernambuco, Roraima); Mexico (Chiapas, Guerrero, Oaxaca, Veracruz); Guyana; Surinam; French Guiana; Bolivia (Santa Cruz); Trinidad",NA
4ca2a7bb979d,051.9006,Venezuela (Amazonas),NA
bd225889d305,051.9006,Jamaica,NA
b4bdb875e639,051.9006,"Colombia (Antioquia); Ecuador; Peru; Bolivia (La Paz); Brazil (Amazonas, Bahia, Minas Gerais); Venezuela (Trujillo)",NA
c9151cc506dd,051.9006,"Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
5f4b6ef8013d,051.9006,Cuba,NA
7936cb5a2afa,051.9006,"Mexico (Chiapas, Oaxaca, Veracruz); Belize; Guatemala; Honduras; El Salvador; Nicaragua; Costa Rica; Panama; Colombia (Antioquia); Venezuela (Aragua, Lara, Portuguesa); Puerto Rico; Hispaniola; Cuba; Jamaica; Guadeloupe",NA
653cb37cc938,051.9006,Puerto Rico; Jamaica; Hispaniola; Trinidad; Tobago; St. Kitts; Nevis; Montserrat; Guadeloupe; Dominica; Martinique; St. Lucia; St. Vincent; Grenada; Venezuela; Guyana?; French Guiana?,NA
ec739a593ee5,051.9006,"Mexico (Chiapas, Oaxaca, Puebla, Veracruz); Belize; Guatemala; Honduras; Nicaragua; Costa Rica; Panama; Colombia (Amazonas, Antioquia, Boyac&aacute;, Cauca, Choc&oacute;, Cundinamarca, Huila, Magdalena, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Risaralda, Santander, Valle, Vaup&eacute;s); Venezuela (Amazonas, Aragua, Bol&iacute;var, Delta Amacuro, Venezuela Distrito Federal, Falcon, Lara, Miranda, Monagas, Nueva Esparta, Portuguesa, Sucre, Tachira, Trujillo, Yaracuy); Ecuador; Peru; Bolivia (Cochabamba, La Paz, Santa Cruz); Brazil (Amazonas, Bahia, Cear&aacute;, Esp&iacute;rito Santo, Goi&aacute;s, Minas Gerais, Mato Grosso, Par&aacute;, Pernambuco, Paran&aacute;, Rio de Janeiro, Roraima, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo); Saba; St. Kitts; Nevis; Montserrat; Guadeloupe; Dominica; Martinique; St. Lucia; St. Vincent; Grenada; Puerto Rico; Hispaniola; Jamaica; Galapagos; Cuba; El Salvador; Galapagos; Guyana; Surinam; French Guiana; Trinidad; Tobago; Guinea; Sierra Leone; Liberia; Ivory Coast; Bioko Isl. [Fernando Poo]; Annobon Isl.; Equatorial Guinea (Rio Muni); Gabon; D.R.Congo [Zaire]; Congo [Brazzaville]; Zimbabwe; Madagascar; Mauritius; La R&eacute;union; ?Seychelles",NA
ff0cc643187e,051.9006,"Venezuela (Amazonas, Bol&iacute;var); Guyana; Brazil (Roraima, Amazonas, ?Bahia)",NA
e2982f085a3d,051.9006,Venezuela (Bol&iacute;var),NA
7adf7ed0088a,051.9007,NA,NA
c0fe142ce7bb,051.9007,Madagascar,NA
64de1d0db325,051.9007,Mexico (Chiapas); Belize; Guatemala; Nicaragua; Costa Rica; Panama; Cuba; Hispaniola; Surinam; Colombia (Cauca),NA
eea94a9090a0,051.9007,Cuba,NA
7eee206495f2,051.9007,"Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
889c9367d420,051.9007,Costa Rica; Panama,NA
fc87d1aa6fb7,051.9007,"Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
98106ce997c0,051.9008,NA,NA
f3e4107fc41f,051.9008,"Brazil (Amazonas, Roraima); Venezuela (Tachira)",NA
5ea3a47bf983,051.9008,Colombia (Santander),NA
72843644df0e,051.9008,"Venezuela (Aragua, Yaracuy)",NA
cf8e1949accd,051.9008,"Bolivia (Cochabamba, La Paz); Peru",NA
ae45af9b943f,051.9008,"Mexico (Chiapas, Guerrero, Oaxaca, Veracruz); Guatemala; Honduras; El Salvador; Costa Rica; Nicaragua; Cuba; Jamaica; Hispaniola (Haiti, Dominican Republic); Puerto Rico; Guadeloupe; Colombia (Antioquia, Boyac&aacute;, Cauca, Choc&oacute;, Cundinamarca, Huila, Magdalena, Meta, Nari&ntilde;o, Putumayo, Santander, Valle); Brazil (Amazonas); Venezuela (Amazonas, Bolivar, Sucre, Vargas); Bolivia (Cochabamba, La Paz, Santa Cruz); Guyana; Ecuador; Peru",NA
2c76555651f5,051.9008,"Colombia (Antioquia, Boyaca, Caldas, Nari&ntilde;o); Ecuador; Peru",NA
c1d50d8da32f,051.9008,"Bolivia (Cochabamba, La Paz)",NA
67eb58baf169,051.9008,"Cameroon; Bioko Isl. [Fernando Poo]; S&atilde;o Tom&eacute;; Malawi; Madagascar; Seychelles; Mauritius; La R&eacute;union; D.R.Congo [Zaire]; Congo [Brazzaville]; Mexico (Veracruz, Chiapas, Oaxaca); Belize; Guatemala; Honduras; Nicaragua; Costa Rica; Isla del Coco; Panama; Colombia (Antioquia, Boyac&aacute;, Choco, Norte de Santander, Putumayo, Meta); Venezuela (Amazonas, Bol&iacute;var, Merida, Tachira, Trujillo); Ecuador; St. Kitts; Guadeloupe; Dominica; Martinique; St. Vincent; Puerto Rico; Cuba; Hispaniola (Haiti, Dominican Republic); Jamaica; Guyana; Surinam; French Guiana; Bolivia (Cochabamba, La Paz); Trinidad",NA
09b84ad38f32,051.9008,"Colombia (Antioquia, Arauca, Boyac&aacute;, Caldas, Cauca, Cundinamarca, Choc&oacute;, Nari&ntilde;o, Risaralda, Valle); Ecuador; Peru; Bolivia (La Paz)",NA
77fa36f16ce2,051.9008,"Colombia (Boyac&aacute;, Cauca); S-Peru; Bolivia (La Paz)",NA
5181869cc055,051.9008,Malawi,NA
21b231a63b50,051.9008,"Colombia (Antioquia, Boyac&aacute;, Caldas, Cauca, Choc&oacute;, Cundinamarca, Huila, Magdalena, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Risaralda, Santander, Valle); Ecuador; Peru; Brazil (Roraima); Costa Rica; Panama; Venezuela (Trujillo)",NA
de85868577ae,051.9008,"Colombia (Antioquia, Boyac&aacute;, Caldas, Cauca, Norte de Santander, Valle); Peru; Bolivia (Cochabamba, La Paz, Santa Cruz); Ecuador",NA
42277327bcad,051.9008,"Honduras; Costa Rica; Panama; Colombia (Antioquia, Choc&oacute;); E-Ecuador",NA
cf5ead9c21dc,051.9008,Ecuador,NA
258468c1ea1e,051.9008,"Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo)",NA
19114f346a44,051.9008,Ecuador,NA
f2da4d10eacb,051.9008,"Mexico (Chiapas, Jalisco, Michoacan, Oaxaca); Guatemala; Honduras; ?El Salvador; Costa Rica; Panama; Colombia (Antioquia, Boyac&aacute;, Cauca, Choc&oacute;, Cundinamarca, Huila, Magdalena, Nari&ntilde;o, Norte de Santander, Putumayo, Risaralda, Santander); Venezuela (Anzoategui, Aragua, Lara, Merida, Portuguesa, Sucre, Tachira); Ecuador; Guyana; Peru; Bolivia (Cochabamba, La Paz, Santa Cruz); Brazil (Amazonas, S&atilde;o Paulo); Dominican Republic; Cuba",NA
8e63ee1963e4,051.9008,"Mexico (Chiapas, Oaxaca); Guatemala; Costa Rica; Panama; Hispaniola (Haiti, Dominican Republic); Colombia (Antioquia, Boyac&aacute;, Huila, Meta, Nari&ntilde;o, Norte de Santander, Putumayo, Risaralda, Valle); Venezuela (Amazonas, Anzoategui, Aragua, Bol&iacute;var, Carabobo, Cojedes, Venezuela Distrito Federal, Guarico, Lara, Merida, Miranda, Monagas, Sucre, Tachira, Trujillo, Yaracuy); Brazil (Amazonas); Ecuador; Peru; Bolivia (Cochabamba, La Paz, Santa Cruz)",NA
cc24280edf9c,051.9008,"Mexico (Chiapas, Ciudad de Mexico, Jalisco, Mexico State, Michoacan, Oaxaca, Puebla, Veracruz); Guatemala",NA
06d880f7d372,051.9008,"Costa Rica; Panama; Peru; Colombia (Caldas, Cauca, Cundinamarca, Huila, Nari&ntilde;o, Tolima); Ecuador; Bolivia (Cochabamba, La Paz)",NA
fc85333d86cc,051.9008,Peru; Ecuador,NA
a9faba0cdda7,051.9008,Costa Rica; Panama; ?Nicaragua,NA
aabc14c79b74,051.9008,"Peru; Colombia (Arauca, Boyac&aacute;, Caldas, Cauca, Cundinamarca, Meta, Santander); Venezuela (Bolivar, Merida)",NA
5c7c68b79368,051.9008,"Venezuela (Amazonas, Bol&iacute;var, Merida, Tachira, Trujillo); W-Guyana; Colombia (Magdalena, Tolima)",NA
a84d0092b278,051.9009,NA,NA
08c2908810d7,051.9009,Colombia (Risaralda),NA
1dbe2c62ac0e,051.9010,NA,NA
aaa6dd3f6f81,051.9010,Madagascar,NA
864b6a624811,051.9010,Colombia (Putumayo); Ecuador,NA
78760c24807a,051.9010,Madagascar; La R&eacute;union,NA
e06be2c0b66d,051.9010,Costa Rica,NA
5d6d0b53e3fe,051.9010,"Venezuela (Amazonas, Bol&iacute;var); Jamaica; Guyana?; French Guiana?; Brazil (Amazonas)",NA
2d3bf83c6639,051.9010,Costa Rica; Panama,NA
2f485d73d5c3,051.9010,Costa Rica; Panama,NA
f47d560ec4e7,051.9010,"Madagascar (Antsiranana, Fianarantsoa, Toamasina, Toliara); Tanzania",NA
77afed4ce02f,051.9010,Bolivia (La Paz); Peru,NA
14902d597cff,051.9010,"Mexico (Chiapas); Belize; Costa Rica; Nicaragua; Colombia (Choc&oacute;, Valle); Ecuador; Jamaica; Hispaniola; Cuba",NA
381082aee2f9,051.9010,Ecuador,NA
16821ff4ecb0,051.9010,Costa Rica,NA
3e358a63c037,051.9010,Madagascar,NA
400156b7a662,051.9010,Madagascar,NA
bb33073fd2a7,051.9010,Madagascar (Antsiranana),NA
3ac02a7f08b1,051.9010,Cuba; Jamaica; Hispaniola,NA
e6e00f95ed1c,051.9010,"Brazil (Bahia, Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
a00e740ba7c0,051.9010,Tanzania,NA
12715b17a7c8,051.9010,"Costa Rica; Panama; Colombia (Antioquia, Cundinamarca, Nari&ntilde;o, Putumayo, Risaralda); Ecuador; Peru; Bolivia (Cochabamba, La Paz)",NA
c2bea19fdc44,051.9010,Costa Rica; Panama,NA
0bdb05e63aa1,051.9010,Madagascar,NA
cb285e8a7b45,051.9010,"Costa Rica; Panama; Colombia (Antioquia); Venezuela (Amazonas, Bol&iacute;var); Ecuador; Puerto Rico; Jamaica; Hispaniola; St. Kitts; Guadeloupe",NA
2cb01d4ab7d4,051.9010,Madagascar,NA
3fc35e23304f,051.9010,Madagascar,NA
a944dcc59cf5,051.9010,La R&eacute;union; Madagascar,NA
4de433a49103,051.9010,Mexico (Chiapas); Guatemala; Costa Rica; Ecuador; Peru; Brazil (Amazonas),NA
08bfb0d117e6,051.9010,"Guatemala; Costa Rica; Panama; Colombia (Antioquia, Cauca, Choc&oacute;, Nari&ntilde;o, Putumayo); Venezuela (Amazonas, Bol&iacute;var, Tachira, Yaracuy); Guyana; Surinam; Ecuador; Peru; Bolivia (La Paz); Cuba; Jamaica; Hispaniola; Puerto Rico; St. Kitts; Guadeloupe; Dominica; Martinique; St. Vincent; Grenada",NA
aae03e016102,051.9010,Tanzania,NA
053ec32ebc8e,051.9010,Guinea; Sierra Leone; Liberia; Ivory Coast; Cameroon; Bioko Isl. [Fernando Poo]; S&atilde;o Tom&eacute;; Equatorial Guinea (Rio Muni); Gabon; Congo [Brazzaville]; D.R.Congo [Zaire]; Rwanda; Tanzania; Malawi; Madagascar; Mauritius,NA
d25aabd9988e,051.9010,Peru; Ecuador,NA
f6d51449587c,051.9011,NA,NA
e0e9f5f31e32,051.9011,"Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
da3dc2981721,051.9011,+Mauritius; La R&eacute;union,NA
c369a48f8bf2,051.9011,Venezuela (Amazonas),NA
2451ec654efb,051.9011,"Costa Rica; Colombia (Cundinamarca, Huila)",NA
40556e291f8f,051.9011,Costa Rica; Panama,NA
9bc5a4e8cb1d,051.9011,"Colombia (Caquet&aacute;, Huila)",NA
c387c7d86169,051.9011,"Bolivia (Cochabamba, La Paz)",NA
1199ee15cc12,051.9011,"Colombia (Choc&oacute;, Cundinamarca, Huila, Meta, Putumayo, Valle); Peru; Bolivia (Cochabamba, La Paz)",NA
d32e881c5224,051.9011,Jamaica; Hispaniola,NA
7a89d3ddbfe6,051.9011,"Venezuela (Amazonas, Bol&iacute;var, Merida, Tachira, Trujillo); Jamaica; Hispaniola; Colombia (Antioquia, Huila, Magdalena, Santander); Ecuador; Peru; Brazil (Amazonas, Esp&iacute;rito Santo, Minas Gerais, Rio de Janeiro); Guyana (Mt. Roraima); Bolivia (La Paz)",NA
d263462ddfae,051.9011,"Bolivia (Cochabamba, La Paz, Santa Cruz); Colombia (Cauca, Huila, Nari&ntilde;o); C-Peru",NA
6b8727d4a9c2,051.9011,Comores,NA
fb32eed3b568,051.9011,Bolivia (La Paz),NA
6f836325f6f4,051.9011,Peru,NA
dfe49fea0a96,051.9011,Jamaica; Hispaniola; Cuba; Guadeloupe; Dominica,NA
b6e9df7796b3,051.9011,"Madagascar (Fianarantsoa, Toamasina, Antsiranana)",NA
b78a92dd7eb6,051.9011,Ecuador; Peru,NA
a830810c107c,051.9011,"Guyana; Venezuela (Amazonas, Bol&iacute;var); Peru; Bolivia (La Paz); Colombia (Antioquia, Santander)",NA
733793022a50,051.9011,"Ecuador; Colombia (Cauca, Nari&ntilde;o); Peru",NA
da284b81a442,051.9011,"Venezuela (Aragua, Tachira); Colombia (Antioquia, Boyac&aacute;, Cauca, Cundinamarca, Meta, Nari&ntilde;o, Santander)",NA
b552b4a0db11,051.9011,Venezuela (Bol&iacute;var: summit of Mt. Roraima); ?Guyana,NA
833405d62381,051.9011,Costa Rica; Panama,NA
399568891470,051.9011,Venezuela (Merida),NA
947de6bb1d4f,051.9011,Bolivia (La Paz); Ecuador,NA
be73fdc5cb89,051.9011,Brazil (S&atilde;o Paulo),considered extinct
46290a199489,051.9011,Peru,NA
b5f7e02d0d47,051.9011,"Colombia (Antioquia, Boyac&aacute;, Cesar, Cundinamarca, Meta, Santander); Venezuela",NA
56c2c6a7a41f,051.9011,"Colombia (Cauca, Nari&ntilde;o); Ecuador; Bolivia (La Paz)",NA
4a779450d0e9,051.9011,Brazil (Rio de Janeiro),NA
e0429ec3145d,051.9011,Madagascar,NA
7a23d66e7c39,051.9011,Bolivia (La Paz),NA
c1ebc2e91b67,051.9011,"Bolivia (Cochabamba); Mexico (Chiapas, Oaxaca); Guatemala; Honduras; El Salvador; Nicaragua; Costa Rica; Panama; Colombia (Antioquia, Meta, Putumayo); Venezuela (Amazonas, Bol&iacute;var, Lara, Merida, Portuguesa); Ecuador; Brazil (Amazonas); Jamaica; Hispaniola",NA
42e3336d04cf,051.9011,Bolivia (La Paz); S-Peru,NA
d2557a06711d,051.9011,"Guatemala; Costa Rica; Panama; Colombia (Antioquia, Cauca, Choc&oacute;, Cundinamarca, Huila, Nari&ntilde;o, Risaralda, Santander); Venezuela (Amazonas, Bol&iacute;var, Sucre); Ecuador; Guyana; Surinam; French Guiana",NA
587b40ea8ed8,051.9011,Surinam; French Guiana,NA
6a4552f01d33,051.9011,"Costa Rica; Colombia (Magdalena, Nari&ntilde;o); Hispaniola", IUCN R (Costa Rica)
413a3dda1c13,051.9011,"Colombia (Antioquia, Boyac&aacute;, Cauca, Choc&oacute;, Cundinamarca, Huila, Nari&ntilde;o, Risaralda, Santander); Guatemala; Costa Rica; Venezuela (Amazonas, Bol&iacute;var); Hispaniola; Ecuador; Guyana (Mt. Roraima); Bolivia (Cochabamba)",NA
ad02c5526613,051.9011,Mauritius; La R&eacute;union,NA
8b644407f34f,051.9011,Peru,NA
f7e5a332235e,051.9011,Brazil (Paran&aacute;),NA
42a8929ac15d,051.9011,Bolivia (La Paz),NA
75ada3bf8a66,051.9011,Mexico (Chiapas); Guatemala; Honduras; El Salvador,NA
3b06b78049ab,051.9011,Colombia (Antioquia),NA
033d7a3c2488,051.9011,Colombia (Valle),NA
31ccf3cbf67e,051.9011,"Colombia (Antioquia, Santander, Tolima)",NA
0aed9d78c146,051.9011,"Colombia (Cauca, Risaralda, Tolima, Valle); Panama (Bocas del Toro)",NA
432d1bf8fdce,051.9011,Costa Rica; Panama; Colombia (Antioquia); Ecuador,NA
0b72bd4760c9,051.9011,"Venezuela (Anzoategui, Aragua, Lara, Merida, Portuguesa, Sucre, Tachira, Trujillo); Colombia (Antioquia, Huila, Santander); Ecuador; Panama; Peru; Costa Rica",NA
46600f7ae256,051.9011,"Venezuela (Amazonas, Bol&iacute;var)",NA
1f2501001e25,051.9011,Bolivia (Cochabamba); Peru,NA
c45c22574752,051.9011,"Colombia (Choc&oacute;, Nari&ntilde;o, Putumayo)",NA
dfe8f4ce04ba,051.9011,Costa Rica; Jamaica,NA
250fe5fe1f8c,051.9011,Bolivia (La Paz),Known only from type
8805f94a5847,051.9011,"Mexico (Guerrero, Oaxaca); Honduras",NA
e7e14bb87f46,051.9011,"Colombia (Antioquia, Choc&oacute;, Cundinamarca, Meta, Valle); Peru; Ecuador; Bolivia (Cochabamba, La Paz)",NA
72d07b22dbf1,051.9011,Peru,NA
c95b09b4c0c6,051.9011,Costa Rica; Panama; Ecuador,NA
8c893c4c35fa,051.9011,"Bolivia (Cochabamba, Santa Cruz)",NA
b5580a05f618,051.9011,"Bolivia (Cochabamba, La Paz); S-Peru",NA
90f46edb3eb7,051.9011,"Costa Rica; Colombia (Antioquia, Caquet&aacute;, Choc&oacute;, Cundinamarca, Santander); Venezuela (Merida); Ecuador; Peru; Bolivia (La Paz)",NA
a7b6b4b46c62,051.9011,Costa Rica; Panama, IUCN R (Panama)
e93c362bb990,051.9011,Peru,NA
017bb18e7c49,051.9011,"Guatemala; Nicaragua; Panama; Mexico (Oaxaca); Venezuela (Amazonas, Bol&iacute;var); Brazil (Roraima, Amapa, Amazonas); Liberia",NA
e0712d9fcd6d,051.9011,Madagascar,NA
70ed0d48f9e7,051.9011,Mexico (Oaxaca),NA
8d6147309e93,051.9011,Tanzania; Seychelles,NA
3bfe8214458f,051.9011,"Colombia (Cauca, Huila, Nari&ntilde;o); Ecuador",NA
47ac8c488201,051.9011,Bolivia (La Paz),Known only from type
f6dfbceeb5ef,051.9011,Bolivia (La Paz),Known only from type
8e4985d67b27,051.9011,Colombia (Choc&oacute;),NA
b10525b1db8b,051.9011,"Costa Rica; Panama; ?Colombia; Venezuela (Amazonas, Anzoategui, Bol&iacute;var, Sucre); Brazil (Esp&iacute;rito Santo, Minas Gerais, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo); Bolivia (Cochabamba, La Paz); Ecuador",NA
17f9d8321b6e,051.9011,Peru,NA
0d614f4d1cf1,051.9011,Costa Rica,NA
aacea24a0882,051.9011,Peru; Bolivia (La Paz),NA
754158157292,051.9011,Bolivia (La Paz),NA
11d03fc82590,051.9011,Brazil (Minas Gerais),NA
3535ec2738ca,051.9012,NA,NA
0da206055ddb,051.9012,Costa Rica; Panama,NA
da1bd0cde426,051.9012,"Mexico (Chiapas, Hidalgo, Oaxaca, Veracruz); Guatemala; Honduras; El Salvador; Nicaragua; Costa Rica; Panama; Colombia (Antioquia, Boyac&aacute;, Caldas, Cauca, Choc&oacute;, Cundinamarca, Huila, Magdalena, Nari&ntilde;o, Quindio, Putumayo, Risaralda, Tolima, Valle); Venezuela (Amazonas, Bol&iacute;var, Lara, Merida, Trujillo); Guyana; Ecuador; Peru; Puerto Rico; Cuba; Jamaica; Hispaniola (Dominican Republic); Guadeloupe; Bolivia (Cochabamba, La Paz)",NA
8e59c54d9958,051.9012,"Colombia (Antioquia, Risaralda, Valle)",NA
aafb26385cec,051.9012,"Peru; Bolivia (Cochabamba, La Paz, Santa Cruz)",NA
db603b0d8273,051.9012,Bolivia (La Paz),Known only from type locality
0f10ac98e852,051.9012,"Venezuela (Merida, Tachira, Trujillo)",NA
9e99093c058c,051.9012,"Colombia (Cundinamarca, Meta)",NA
064f0c2737ec,051.9012,"Colombia (Caldas, Cundinamarca, Huila); Ecuador (Cotopaxi, Pichincha)",NA
0863b8bf302e,051.9012,"Peru; Bolivia (Cochabamba, La Paz, Santa Cruz); Ecuador",NA
fea2959c60cf,051.9012,"Bolivia (Cochabamba, La Paz, Santa Cruz); Peru (Cusco)",NA
0c62cd1cfc20,051.9012,Ecuador,NA
d6b2b4de4577,051.9012,"Ecuador (Morona Santiago, Loja, Napo, Pastaza, Pichincha, Zamora-Chinchipe); Peru (Amazonas)",NA
c247f893026e,051.9012,"Bolivia (Cochabamba, La Paz, Santa Cruz); Peru (Huanuco)",NA
5aa7f99f7152,051.9012,"Peru (Amazonas, Pasco)",NA
8b4cb30bb93d,051.9012,"Colombia (Antioquia, Caldas, Huila, Meta, Quind&iacute;o, Tolima); Ecuador",NA
cc60bc51f473,051.9012,Ecuador,NA
7f77223226e3,051.9012,Colombia (Meta); Venezuela (Tachira),NA
eb4bde8d0bdd,051.9012,Ecuador,NA
ae4f5f90858a,051.9013,NA,NA
57c2d715f518,051.9013,"Costa Rica; Panama; Colombia (Antioquia, Choc&oacute;); Ecuador; Peru; Bolivia (Cochabamba, La Paz, Santa Cruz)",NA
c1d21f5fd864,051.9013,"Venezuela (Merida); Colombia (Cundinamarca); Bolivia (Cochabamba, La Paz, Santa Cruz); Ecuador; Peru",NA
8dc714b1d662,051.9013,Ecuador,NA
0e31f534cc7f,051.9013,Costa Rica,NA
4de3355a20d9,051.9013,Jamaica; Cuba; Hispaniola,NA
6589b4963298,051.9013,Brazil (Rio de Janeiro),NA
91e75eb93f53,051.9013,Jamaica,NA
28c4b544f244,051.9013,"Colombia (Boyac&aacute;, Caldas, Risaralda); Ecuador; Peru",NA
a6e629699d1a,051.9013,Bolivia (La Paz),NA
a34ee15134d7,051.9013,"Colombia (Antioquia, Cauca, Choc&oacute;, Nari&ntilde;o)",NA
8a05c60a0b27,051.9013,"Mexico (Oaxaca, Mexico State, Veracruz)",NA
454783e169ea,051.9013,Panama,NA
9c8289ebed83,051.9013,Bolivia (La Paz),NA
